Site,Part Number,Revenue_GBP,Units,Customer_Count,Internal_Revenue_GBP,External_Revenue_GBP,Internal_Units,External_Units,Internal_Customer_Count,External_Customer_Count,Onhand_Qty,Cost_Allocated_USD,Revenue_USD,Margin_USD
R401,TB07502,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,1.0,0.0,,
R401,TB07502B/01,17500.0,1.0,1,0.0,17500.0,0.0,1.0,0,1,0.0,0.0,,
R401,TB07502B/03,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R401,TB07502G,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R401,TB07507B/01,12422.16,1.0,2,12422.16,0.0,1.0,0.0,1,1,1.0,14097.43,,
R401,TB08285A,825.98,11.0,2,0.0,825.98,0.0,11.0,0,2,0.0,0.0,,
R401,TB08435/01,5165.95,1.0,1,0.0,5165.95,0.0,1.0,0,1,7.0,0.0,,
R401,TB11000,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,2.0,0.0,,
R401,TB11013,13629.76,1.0,1,0.0,13629.76,0.0,1.0,0,1,2.0,0.0,,
R401,TB12014,3062.74,2.0,1,0.0,3062.74,0.0,2.0,0,1,8.0,0.0,,
R401,TB12015C,12287.41,13.0,4,0.0,12287.41,0.0,13.0,0,4,3.0,0.0,,
R401,TB12016/2,16465.46,44.0,1,0.0,16465.46,0.0,44.0,0,1,0.0,0.0,,
R401,TB12017C,9454.64,2.0,1,0.0,9454.64,0.0,2.0,0,1,4.0,0.0,,
R401,TB14027,1120.34,26.0,1,0.0,1120.34,0.0,26.0,0,1,52.0,0.0,,
R401,TB14079A,2797.66,14.0,3,0.0,2797.66,0.0,14.0,0,3,9.0,225.51,,
R401,TB14088A,443.28,4.0,1,0.0,443.28,0.0,4.0,0,1,32.0,0.0,,
R401,TB14111,1665.47,4.0,3,0.0,1665.47,0.0,4.0,0,3,3.0,675.72,,
R401,TB14114,484.25,26.0,1,0.0,484.25,0.0,26.0,0,1,262.0,0.0,,
R401,TB14115,83.98,5.0,1,0.0,83.98,0.0,5.0,0,1,6.0,0.0,,
R401,TB14124,4990.53,3.0,2,0.0,4990.53,0.0,3.0,0,2,4.0,0.0,,
R401,TB21011D,3709.16,1.0,1,0.0,3709.16,0.0,1.0,0,1,0.0,0.0,,
R401,TB21014G,58088.08,4.0,1,0.0,58088.08,0.0,4.0,0,1,0.0,0.0,,
R401,TB21026F,291.76,18.0,1,0.0,291.76,0.0,18.0,0,1,0.0,161.82,,
R401,TB21038A,32.48,4.0,1,0.0,32.48,0.0,4.0,0,1,0.0,0.0,,
R401,TB21039A,1480.44,149.0,3,0.0,1480.44,0.0,149.0,0,3,0.0,399.95,,
R401,TB21044A,1184.96,8.0,1,0.0,1184.96,0.0,8.0,0,1,0.0,1184.96,,
R401,TB21114D,9700.0,1.0,1,0.0,9700.0,0.0,1.0,0,1,1.0,0.0,,
R401,TB21125,7437.44,96.0,1,0.0,7437.44,0.0,96.0,0,1,38.0,0.0,,
R401,TB22000/21,266974.24,59.0,4,0.0,266974.24,0.0,59.0,0,4,34.0,47081.94,,
R401,TB22048,445.47,35.0,4,0.0,445.47,0.0,35.0,0,4,83.0,0.0,,
R401,TB23112,237.78,2.0,1,0.0,237.78,0.0,2.0,0,1,0.0,0.0,,
R401,TB31018,175.52,3.0,3,0.0,175.52,0.0,3.0,0,3,19.0,0.0,,
R401,TB3109,177950.0,2.0,1,0.0,177950.0,0.0,2.0,0,1,0.0,0.0,,
R401,TB31682F,21480.47,16.0,1,0.0,21480.47,0.0,16.0,0,1,38.0,0.0,,
R401,TB32017H,16876.68,2.0,1,0.0,16876.68,0.0,2.0,0,1,4.0,0.0,,
R401,TB32018F,8332.28,2.0,1,0.0,8332.28,0.0,2.0,0,1,8.0,0.0,,
R401,TB32614,1420.95,6.0,3,0.0,1420.95,0.0,6.0,0,3,0.0,0.0,,
R401,TB32635,94.19,1.0,1,0.0,94.19,0.0,1.0,0,1,1.0,0.0,,
R401,TB33001K,118007.31,1.0,1,0.0,118007.31,0.0,1.0,0,1,0.0,0.0,,
R401,TB33001M,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R401,TB33004D,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,3.0,0.0,,
R401,TB33011/2,370.56,32.0,1,0.0,370.56,0.0,32.0,0,1,0.0,0.0,,
R401,TB33011/3,91.14,12.0,1,0.0,91.14,0.0,12.0,0,1,0.0,0.0,,
R401,TB33018,638.7,18.0,1,0.0,638.7,0.0,18.0,0,1,89.0,0.0,,
R401,TB33035,7054.8,2.0,1,0.0,7054.8,0.0,2.0,0,1,0.0,0.0,,
R401,TB33036,330.88,8.0,1,0.0,330.88,0.0,8.0,0,1,8.0,0.0,,
R401,TB33062D,65371.4,32.0,1,0.0,65371.4,0.0,32.0,0,1,0.0,0.0,,
R401,TB33601,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R401,TB33612A,273.96,6.0,1,0.0,273.96,0.0,6.0,0,1,3.0,0.0,,
R401,TB33637,12276.76,2.0,1,0.0,12276.76,0.0,2.0,0,1,1.0,10783.17,,
R401,TB33681B,0.0,64.0,1,0.0,0.0,0.0,64.0,0,1,0.0,0.0,,
R401,TB33682A,0.0,64.0,1,0.0,0.0,0.0,64.0,0,1,0.0,0.0,,
R401,TB34002C,39293.28,2.0,1,0.0,39293.28,0.0,2.0,0,1,1.0,0.0,,
R401,TB34015K,81328.53,4.0,1,0.0,81328.53,0.0,4.0,0,1,4.0,0.0,,
R401,TB34043A/1,388.8,12.0,1,0.0,388.8,0.0,12.0,0,1,0.0,0.0,,
R401,TB34057,1104.4,8.0,1,0.0,1104.4,0.0,8.0,0,1,8.0,0.0,,
R401,TB34058,3029.12,8.0,1,0.0,3029.12,0.0,8.0,0,1,10.0,0.0,,
R401,TB35611C,191197.0,4.0,2,0.0,191197.0,0.0,4.0,0,2,1.0,0.0,,
R401,TB5000-GG,11148374.95,42.0,9,0.0,11148374.95,0.0,42.0,0,9,0.0,0.0,,
R401,TB5000-GG-TEST,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,0.0,0.0,,
R401,TB5000-PT,5227720.19,51.0,10,0.0,5227720.19,0.0,51.0,0,10,0.0,0.0,,
R401,TB5000-PT-TEST,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,0.0,0.0,,
R401,TB50111A,162.33,1.0,1,0.0,162.33,0.0,1.0,0,1,9.0,0.0,,
R401,TB50118,39.84,3.0,2,0.0,39.84,0.0,3.0,0,2,0.0,0.0,,
R401,TB5400-GG,11699374.1,40.0,7,0.0,11699374.1,0.0,40.0,0,7,0.0,10939.58,,
R401,TB54031P,537.78,7.0,2,0.0,537.78,0.0,7.0,0,2,13.0,311.62,,
R401,TB54400G/01,49040.35,6.0,2,0.0,49040.35,0.0,6.0,0,2,1.0,7993.55,,
R401,TB54422,100.0,2.0,1,100.0,0.0,2.0,0.0,1,0,0.0,0.0,,
R401,TB64035,329.45,1.0,1,0.0,329.45,0.0,1.0,0,1,0.0,329.45,,
R401,TB64046,1495.93,4.0,2,0.0,1495.93,0.0,4.0,0,2,0.0,0.0,,
R401,TB64053A,92.76,3.0,1,0.0,92.76,0.0,3.0,0,1,0.0,65.12,,
R401,TB83006C,19135.76,3.0,1,0.0,19135.76,0.0,3.0,0,1,0.0,4244.9,,
R401,TD11000,247157.81,10.0,1,0.0,247157.81,0.0,10.0,0,1,3.0,0.0,,
R401,TD13011,84723.6,5.0,1,0.0,84723.6,0.0,5.0,0,1,0.0,0.0,,
R401,TD14014,1629.22,1.0,1,0.0,1629.22,0.0,1.0,0,1,0.0,0.0,,
R401,TD21013A,16870.7,14.0,1,0.0,16870.7,0.0,14.0,0,1,8.0,0.0,,
R401,TD21014,26968.68,13.0,1,0.0,26968.68,0.0,13.0,0,1,0.0,0.0,,
R401,TD21015,11949.2,12.0,1,0.0,11949.2,0.0,12.0,0,1,4.0,0.0,,
R401,TD21018,2751.6,120.0,1,0.0,2751.6,0.0,120.0,0,1,0.0,0.0,,
R401,TD21043,3466.4,4.0,1,0.0,3466.4,0.0,4.0,0,1,0.0,0.0,,
R401,TD31000A,1799502.32,9.0,1,0.0,1799502.32,0.0,9.0,0,1,2.0,0.0,,
R401,TD31022,1529.04,24.0,1,0.0,1529.04,0.0,24.0,0,1,0.0,0.0,,
R401,TD31027,1792.8,15.0,1,0.0,1792.8,0.0,15.0,0,1,0.0,0.0,,
R401,TD31028,1779.15,15.0,1,0.0,1779.15,0.0,15.0,0,1,0.0,0.0,,
R401,TD31029A,4319.7,15.0,1,0.0,4319.7,0.0,15.0,0,1,0.0,0.0,,
R401,TD31030A,537429.83,9.0,1,0.0,537429.83,0.0,9.0,0,1,1.0,0.0,,
R401,TD32015A,4304.4,6.0,1,0.0,4304.4,0.0,6.0,0,1,0.0,0.0,,
R401,TD33000,265711.07,1.0,1,0.0,265711.07,0.0,1.0,0,1,8.0,0.0,,
R401,TD34015,35532.0,16.0,1,0.0,35532.0,0.0,16.0,0,1,0.0,0.0,,
R401,TD34016,30718.0,15.0,1,0.0,30718.0,0.0,15.0,0,1,0.0,0.0,,
R401,TD4000,4883.4,4.0,1,0.0,4883.4,0.0,4.0,0,1,54.0,0.0,,
R401,TE05010F,8590.84,1.0,1,0.0,8590.84,0.0,1.0,0,1,0.0,8504.21,,
R401,TEL-CF-A-050-E-60,2581.0,1.0,1,0.0,2581.0,0.0,1.0,0,1,0.0,0.0,,
R401,TF22048,1546.11,3.0,1,0.0,1546.11,0.0,3.0,0,1,0.0,1497.68,,
R401,TIFFANY FEE,177937.92,81.0,1,0.0,177937.92,0.0,81.0,0,1,0.0,0.0,,
R401,TOOLING CHARGE,946982.62,4864.0,17,0.0,946982.62,7.0,4857.0,1,16,0.0,0.0,,
R401,WESTERN ISLES,1184496.0,16.0,1,0.0,1184496.0,0.0,16.0,0,1,0.0,0.0,,
R401,Y123AE1V1AS,10512.48,11.0,1,0.0,10512.48,0.0,11.0,0,1,0.0,0.0,,
R401,Z896,600.27,2.0,1,0.0,600.27,0.0,2.0,0,1,0.0,675.12,,
R401,Z960,6903.07,23.0,1,0.0,6903.07,0.0,23.0,0,1,0.0,7763.88,,
R401,ZOK MX GOLD,709.17,3.0,1,0.0,709.17,0.0,3.0,0,1,0.0,0.0,,
R402,(130544-100),4888.54,4.0,2,0.0,4888.54,0.0,4.0,0,2,2.0,0.0,,
R402,(160989-7),2200.0,1.0,1,0.0,2200.0,0.0,1.0,0,1,0.0,0.0,,
R402,(170065-100),23130.76,9.0,4,0.0,23130.76,0.0,9.0,0,4,4.0,0.0,,
R402,(170065-100)REPUK,32653.25,10.0,1,32653.25,0.0,10.0,0.0,1,0,0.0,0.0,,
R402,(170828-100),37630.0,2.0,1,0.0,37630.0,0.0,2.0,0,1,0.0,0.0,,
R402,(170948-100),0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,2.0,0.0,,
R402,(170949-100),0.0,4.0,4,0.0,0.0,0.0,4.0,0,4,1.0,0.0,,
R402,(170950-100),0.0,4.0,3,0.0,0.0,0.0,4.0,0,3,3.0,0.0,,
R402,(170951-100),0.0,3.0,3,0.0,0.0,0.0,3.0,0,3,7.0,0.0,,
R402,(180765-100),1534.64,11.0,8,0.0,1534.64,3.0,8.0,3,5,3.0,0.0,,
R402,(180766-100),1780.4,10.0,7,0.0,1780.4,2.0,8.0,2,5,2.0,0.0,,
R402,(200552-3),721.5,2.0,2,0.0,721.5,0.0,2.0,0,2,10.0,0.0,,
R402,(230566-100),1740.0,1.0,1,1740.0,0.0,1.0,0.0,1,0,1.0,0.0,,
R402,(230567-100),11409.04,5.0,2,4554.04,6855.0,2.0,3.0,1,1,0.0,0.0,,
R402,(230569-100),1350.0,1.0,1,0.0,1350.0,0.0,1.0,0,1,1.0,0.0,,
R402,(280665-100),3290.0,1.0,1,0.0,3290.0,0.0,1.0,0,1,1.0,0.0,,
R402,(280665-200),6580.0,2.0,2,0.0,6580.0,0.0,2.0,0,2,1.0,0.0,,
R402,(290194-100),4990.0,2.0,2,0.0,4990.0,0.0,2.0,0,2,1.0,0.0,,
R402,(290249-100),736.69,12.0,10,0.0,736.69,3.0,9.0,3,7,3.0,0.0,,
R402,(290804-100),0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,3.0,0.0,,
R402,(290933-100),2748.47,1.0,1,0.0,2748.47,0.0,1.0,0,1,0.0,0.0,,
R402,(500100-100),2500.0,1.0,1,0.0,2500.0,0.0,1.0,0,1,0.0,0.0,,
R402,(500100-200),38790.0,1.0,1,0.0,38790.0,0.0,1.0,0,1,0.0,0.0,,
R402,005048-100,75800.0,4.0,1,0.0,75800.0,0.0,4.0,0,1,0.0,0.0,,
R402,006598-001,4820.0,2.0,1,0.0,4820.0,0.0,2.0,0,1,0.0,0.0,,
R402,014048-243,5360.0,1.0,1,5360.0,0.0,1.0,0.0,1,0,0.0,0.0,,
R402,028114-001,14380.0,2.0,1,0.0,14380.0,0.0,2.0,0,1,0.0,0.0,,
R402,074065-004,214.46,2.0,2,0.0,214.46,0.0,2.0,0,2,0.0,0.0,,
R402,074065-005,287.0,2.0,2,0.0,287.0,0.0,2.0,0,2,0.0,0.0,,
R402,1-895-2011,1850.0,1.0,1,0.0,1850.0,0.0,1.0,0,1,0.0,0.0,,
R402,1006245-3,3545.66,10.0,4,299.0,3246.66,1.0,9.0,1,3,1.0,0.0,,
R402,1006400,176.88,14.0,3,0.0,176.88,0.0,14.0,1,2,0.0,0.0,,
R402,1006437,65.0,75.0,2,0.0,65.0,0.0,75.0,0,2,0.0,1.73,,
R402,1006438,6.57,27.0,2,3.12,3.45,24.0,3.0,1,1,352.0,0.0,,
R402,1006439,21.6,216.0,1,0.0,21.6,0.0,216.0,0,1,523.0,0.0,,
R402,1007089,6.8,8.0,1,6.8,0.0,8.0,0.0,1,0,0.0,0.0,,
R402,1007743,94.08,3.0,1,0.0,94.08,0.0,3.0,0,1,0.0,0.0,,
R402,1007799,150.0,6.0,1,0.0,150.0,0.0,6.0,0,1,0.0,0.0,,
R402,1008726,120.0,4.0,1,0.0,120.0,0.0,4.0,0,1,0.0,0.0,,
R402,1008942-6,465.0,1.0,1,0.0,465.0,0.0,1.0,0,1,0.0,0.0,,
R402,1010125,325.0,1.0,1,0.0,325.0,0.0,1.0,0,1,0.0,0.0,,
R402,1010452,11.85,59.0,2,0.0,11.85,0.0,59.0,0,2,109.0,0.0,,
R402,1010476,62.99,177.0,5,60.39,2.6,169.0,8.0,3,2,735.0,1.82,,
R402,1010477,86.09,81.0,3,0.0,86.09,0.0,81.0,0,3,183.0,0.0,,
R402,1010496,40.72,78.0,3,0.0,40.72,0.0,78.0,0,3,111.0,0.0,,
R402,1010500,133.0,258.0,4,21.64,111.36,60.0,198.0,2,2,285.0,0.0,,
R402,1011715,1.36,8.0,1,1.36,0.0,8.0,0.0,1,0,0.0,0.0,,
R402,1011717,33.6,14.0,1,0.0,33.6,0.0,14.0,0,1,0.0,23.06,,
R402,1013121-1,2866.89,1.0,1,0.0,2866.89,0.0,1.0,0,1,0.0,0.0,,
R402,1013121-27,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,1013121-33,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,1013623,889.02,28.0,6,111.42,777.6,3.0,25.0,1,5,0.0,0.0,,
R402,1014136-2,3010.0,10.0,1,0.0,3010.0,0.0,10.0,0,1,0.0,0.0,,
R402,1014293-10,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0,0.0,0.0,,
R402,1014794,75.83,3.0,2,50.12,25.71,2.0,1.0,1,1,0.0,0.0,,
R402,1015-4,130.95,2.0,1,0.0,130.95,0.0,2.0,0,1,0.0,0.0,,
R402,1016228,78.72,14.0,2,0.0,78.72,0.0,14.0,0,2,18.0,0.0,,
R402,1016229,145.8,180.0,1,0.0,145.8,0.0,180.0,0,1,328.0,0.0,,
R402,1016242,2.36,2.0,1,2.36,0.0,2.0,0.0,1,0,244.0,0.0,,
R402,1016380,657.6,6.0,2,436.0,221.6,4.0,2.0,1,1,2.0,155.5,,
R402,1016391-1,2141.47,4.0,2,566.47,1575.0,1.0,3.0,1,1,0.0,0.0,,
R402,1016391-2,22331.72,13.0,3,0.0,22331.72,0.0,13.0,0,3,0.0,0.0,,
R402,1016391-5,2471.26,1.0,1,0.0,2471.26,0.0,1.0,0,1,0.0,0.0,,
R402,1017867,29.18,4.0,2,0.0,29.18,0.0,4.0,0,2,0.0,0.0,,
R402,1017876,43.44,4.0,1,0.0,43.44,0.0,4.0,0,1,0.0,0.0,,
R402,1017890,8.76,4.0,1,0.0,8.76,0.0,4.0,0,1,3.0,0.0,,
R402,1017893,13.68,8.0,1,0.0,13.68,0.0,8.0,0,1,25.0,0.0,,
R402,1017895,182.36,58.0,7,33.4,148.96,12.0,46.0,2,5,5.0,0.0,,
R402,1017897,17.16,5.0,2,0.0,17.16,0.0,5.0,0,2,0.0,0.0,,
R402,1017899,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,1017905,58.48,16.0,2,0.0,58.48,0.0,16.0,0,2,0.0,0.0,,
R402,1017908,10.5,4.0,2,0.0,10.5,0.0,4.0,0,2,0.0,0.0,,
R402,1017911,332.84,12.0,1,0.0,332.84,0.0,12.0,0,1,0.0,0.0,,
R402,1019431-1600,67114.24,1.0,1,0.0,67114.24,0.0,1.0,0,1,0.0,0.0,,
R402,1020105,475.6,80.0,2,0.0,475.6,0.0,80.0,0,2,0.0,0.0,,
R402,1020281-100,1550.0,1.0,1,1550.0,0.0,1.0,0.0,1,0,0.0,0.0,,
R402,1020433K103B,16500.0,1.0,1,0.0,16500.0,0.0,1.0,0,1,0.0,0.0,,
R402,1020458-3,8200.0,10.0,1,0.0,8200.0,0.0,10.0,0,1,0.0,0.0,,
R402,1022447,316.33,16.0,9,21.57,294.76,2.0,14.0,2,7,5.0,0.0,,
R402,1023031-1,2285.72,4.0,1,0.0,2285.72,0.0,4.0,0,1,13.0,0.0,,
R402,1023031-2,900.0,2.0,1,0.0,900.0,0.0,2.0,0,1,14.0,0.0,,
R402,1023147-15,1221.91,1.0,1,1221.91,0.0,1.0,0.0,1,0,1.0,0.0,,
R402,1023518-100,4642.0,4.0,3,0.0,4642.0,0.0,4.0,0,3,0.0,0.0,,
R402,1023518-201,10920.0,4.0,1,0.0,10920.0,0.0,4.0,0,1,0.0,0.0,,
R402,1023536-200,1877.14,2.0,1,0.0,1877.14,0.0,2.0,0,1,4.0,0.0,,
R402,1023814-2202,8790.0,1.0,1,0.0,8790.0,0.0,1.0,0,1,0.0,0.0,,
R402,1024134-1,905.59,22.0,9,109.08,796.51,2.0,20.0,1,8,0.0,0.0,,
R402,1024685,19.73,6.0,4,0.0,19.73,0.0,6.0,0,4,7.0,0.0,,
R402,1025324-1,1498.0,20.0,4,0.0,1498.0,0.0,20.0,0,4,0.0,0.0,,
R402,1025324-2,89.0,4.0,2,0.0,89.0,0.0,4.0,0,2,0.0,0.0,,
R402,1025442-1,1260.0,1.0,1,0.0,1260.0,0.0,1.0,0,1,0.0,0.0,,
R402,1025669-10,0.0,10.0,1,0.0,0.0,0.0,10.0,0,1,0.0,0.0,,
R402,1025930,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,0.0,0.0,,
R402,1026963-10,1390.0,2.0,1,0.0,1390.0,0.0,2.0,0,1,0.0,0.0,,
R402,1027484-101,1995.45,1.0,1,0.0,1995.45,0.0,1.0,0,1,0.0,0.0,,
R402,1027753,60.02,2.0,1,0.0,60.02,0.0,2.0,0,1,10.0,0.0,,
R402,1027930-102,10571.69,1.0,1,0.0,10571.69,0.0,1.0,0,1,0.0,0.0,,
R402,1027930-501,13980.0,2.0,1,13980.0,0.0,2.0,0.0,1,0,1.0,3589.05,,
R402,1027930-502,10506.53,1.0,1,0.0,10506.53,0.0,1.0,0,1,5.0,0.0,,
R402,1028903,137.8,58.0,3,18.8,119.0,8.0,50.0,1,2,130.0,0.0,,
R402,1029426-100,4285.1,1.0,1,0.0,4285.1,0.0,1.0,0,1,0.0,0.0,,
R402,102M206,4450.0,2.0,2,2250.0,2200.0,1.0,1.0,1,1,0.0,0.0,,
R402,1031438,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,1031741-4,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,1031757-109,37640.0,1.0,1,0.0,37640.0,0.0,1.0,0,1,0.0,0.0,,
R402,1032184-102,678.0,1.0,1,0.0,678.0,0.0,1.0,0,1,0.0,0.0,,
R402,1034549-20,5925.0,3.0,1,0.0,5925.0,0.0,3.0,0,1,0.0,0.0,,
R402,1034549-21,29130.64,15.0,3,0.0,29130.64,0.0,15.0,0,3,0.0,0.0,,
R402,1034549-43,1862.4,2.0,1,0.0,1862.4,0.0,2.0,0,1,0.0,0.0,,
R402,1034549-70,3798.0,5.0,1,0.0,3798.0,0.0,5.0,0,1,0.0,0.0,,
R402,1034549-71,4290.16,9.0,2,0.0,4290.16,0.0,9.0,0,2,0.0,0.0,,
R402,1035040-14,12.0,1.0,1,12.0,0.0,1.0,0.0,1,0,0.0,0.0,,
R402,1037660,157.12,16.0,2,0.0,157.12,0.0,16.0,0,2,16.0,0.0,,
R402,1039741,22130.2,28.0,2,0.0,22130.2,0.0,28.0,0,2,0.0,0.0,,
R402,1039742,27336.42,48.0,1,0.0,27336.42,0.0,48.0,0,1,0.0,0.0,,
R402,1039743,16688.52,18.0,1,0.0,16688.52,0.0,18.0,0,1,0.0,0.0,,
R402,1041026-4103,8615.0,1.0,1,0.0,8615.0,0.0,1.0,0,1,1.0,0.0,,
R402,1042016-1000,18015.0,1.0,1,0.0,18015.0,0.0,1.0,0,1,0.0,0.0,,
R402,1042017-104,22857.0,1.0,1,0.0,22857.0,0.0,1.0,0,1,0.0,0.0,,
R402,1042018-3300,22500.0,1.0,1,0.0,22500.0,0.0,1.0,0,1,1.0,0.0,,
R402,1042452,4140.0,3.0,1,0.0,4140.0,0.0,3.0,0,1,0.0,0.0,,
R402,1042866-1,2418.0,6.0,1,0.0,2418.0,0.0,6.0,0,1,0.0,0.0,,
R402,1043265-1,514.75,25.0,1,0.0,514.75,0.0,25.0,0,1,0.0,0.0,,
R402,1043265-3,172.8,9.0,1,0.0,172.8,0.0,9.0,0,1,0.0,0.0,,
R402,1043265-4,151.11,14.0,2,0.0,151.11,0.0,14.0,0,2,0.0,0.0,,
R402,1043265-5,499.41,41.0,2,0.0,499.41,0.0,41.0,0,2,0.0,0.0,,
R402,1043265-6,0.0,5.0,1,0.0,0.0,0.0,5.0,0,1,0.0,0.0,,
R402,1043265-7,172.8,14.0,2,0.0,172.8,0.0,14.0,0,2,0.0,0.0,,
R402,1043265-9,79.88,4.0,1,0.0,79.88,0.0,4.0,0,1,0.0,0.0,,
R402,1044397-1401,18000.0,1.0,1,0.0,18000.0,0.0,1.0,0,1,0.0,0.0,,
R402,1045095-201,2702.72,1.0,1,0.0,2702.72,0.0,1.0,0,1,0.0,0.0,,
R402,1045442-4903,42867.0,3.0,1,0.0,42867.0,0.0,3.0,0,1,0.0,0.0,,
R402,1046410-3,4876.15,1.0,1,0.0,4876.15,0.0,1.0,0,1,0.0,0.0,,
R402,1046415-30,49.72,4.0,1,0.0,49.72,0.0,4.0,0,1,0.0,0.0,,
R402,1046415-60,456.36,19.0,4,61.92,394.44,4.0,15.0,1,3,0.0,0.0,,
R402,1046415-77,17395.0,1.0,1,0.0,17395.0,0.0,1.0,0,1,0.0,0.0,,
R402,1046415-78,18326.0,1.0,1,0.0,18326.0,0.0,1.0,0,1,0.0,0.0,,
R402,1046557,153.17,1.0,1,0.0,153.17,0.0,1.0,0,1,0.0,0.0,,
R402,1046778-14,5185.0,7.0,1,0.0,5185.0,0.0,7.0,0,1,32.0,0.0,,
R402,1046853,15276.78,18.0,1,0.0,15276.78,0.0,18.0,0,1,0.0,0.0,,
R402,1046854,34253.96,44.0,2,0.0,34253.96,0.0,44.0,0,2,0.0,0.0,,
R402,1047161-1,985.21,35.0,4,0.0,985.21,0.0,35.0,0,4,0.0,0.0,,
R402,1047186,311.4,8.0,5,0.0,311.4,0.0,8.0,0,5,21.0,0.0,,
R402,1049025-1,4250.0,2.0,1,0.0,4250.0,0.0,2.0,0,1,0.0,0.0,,
R402,1049089-2,2844.59,1.0,1,0.0,2844.59,0.0,1.0,0,1,0.0,0.0,,
R402,1051931-33,1959.0,1.0,1,0.0,1959.0,0.0,1.0,0,1,0.0,0.0,,
R402,1053791-100,18000.0,1.0,1,0.0,18000.0,0.0,1.0,0,1,0.0,0.0,,
R402,1053834-3,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,1053834-6,2595.0,1.0,1,0.0,2595.0,0.0,1.0,0,1,2.0,0.0,,
R402,1053834-7,2400.0,1.0,1,0.0,2400.0,0.0,1.0,0,1,0.0,0.0,,
R402,1053834-8,1500.0,1.0,1,0.0,1500.0,0.0,1.0,0,1,0.0,0.0,,
R402,1053929-11,830.0,1.0,1,0.0,830.0,0.0,1.0,0,1,0.0,0.0,,
R402,1053929-16,848.1,1.0,1,0.0,848.1,0.0,1.0,0,1,0.0,0.0,,
R402,1053929-6,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,0.0,0.0,,
R402,1055431,6405.0,3.0,1,0.0,6405.0,0.0,3.0,0,1,0.0,0.0,,
R402,1056244-2,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,1056244-21,8590.0,1.0,1,0.0,8590.0,0.0,1.0,0,1,0.0,0.0,,
R402,1056244-27,8726.19,1.0,1,0.0,8726.19,0.0,1.0,0,1,0.0,0.0,,
R402,1056244-31,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,1056244-5,4541.08,1.0,1,0.0,4541.08,0.0,1.0,0,1,0.0,0.0,,
R402,1056666,898.8,3.0,2,0.0,898.8,0.0,3.0,0,2,6.0,0.0,,
R402,1057606-2,6813.3,12.0,1,0.0,6813.3,0.0,12.0,0,1,0.0,0.0,,
R402,1058102,317.37,3.0,1,0.0,317.37,0.0,3.0,0,1,2.0,0.0,,
R402,1058378-3,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R402,1059148-5,12250.0,5.0,1,0.0,12250.0,0.0,5.0,0,1,0.0,0.0,,
R402,1059283-2200,5759.0,8.0,1,0.0,5759.0,0.0,8.0,0,1,0.0,0.0,,
R402,1059662-100,28025.0,1.0,1,0.0,28025.0,0.0,1.0,0,1,0.0,0.0,,
R402,1059700-1,2355.0,3.0,2,0.0,2355.0,0.0,3.0,0,2,0.0,0.0,,
R402,1060334-1,2426.12,5.0,3,0.0,2426.12,0.0,5.0,0,3,1.0,0.0,,
R402,1060817-10,1504.96,7.0,2,0.0,1504.96,0.0,7.0,0,2,0.0,0.0,,
R402,1060817-40,3575.61,21.0,5,1104.08,2471.53,8.0,13.0,1,4,0.0,0.0,,
R402,1060817-50,431.22,2.0,1,0.0,431.22,0.0,2.0,0,1,0.0,0.0,,
R402,1061972-101,4876.0,2.0,1,0.0,4876.0,0.0,2.0,0,1,0.0,0.0,,
R402,1061979-1,335.9,12.0,2,0.0,335.9,0.0,12.0,0,2,3.0,0.0,,
R402,1062000,60.06,42.0,1,0.0,60.06,0.0,42.0,0,1,0.0,0.0,,
R402,1062154-4,3000.0,1.0,1,0.0,3000.0,0.0,1.0,0,1,0.0,0.0,,
